路線去回,中文站點名稱,time
91去程,國家教育研究院,3
91去程,朴子口,5
91去程,民安,4
91去程,埤頭,5
91去程,石岡水壩,4
91去程,岡尾,6
91去程,石岡,2
91去程,石岡區公所,2
91去程,九房厝,2
91去程,情人木橋,4
91去程,萬仙萬華街口,4
91去程,盤安橋,2
91去程,親水緣,6
91去程,協園,3
91去程,天寬聖宮,5
91去程,山頂,5
91去程,電信局前,6
91去程,中正里,2
91去程,郵局,5
91去程,下新社,6
91去程,新社,5
91去程,頂新社,2
91去程,新社高中,6
91去程,擺頭店,4
91去程,復盛橋,6
91去程,種苗繁殖場,5
91去程,大南,6
91去程,內觀中心,4
91去程,廖厝,4
91去程,水頭,4
91去程,國隆社區,3
91去程,馬力埔,2
91去程,活動中心,6
91去程,教堂前,2
91去程,新二村,3
91去程,陳厝,3
91去程,下中興嶺,4
91去程,營區前,4
91去程,中興嶺,5
91去程,中興嶺停車場,3
91回程,中興嶺停車場,5
91回程,中興嶺,4
91回程,營區前,6
91回程,下中興嶺,2
91回程,陳厝,2
91回程,新二村,6
91回程,教堂前,3
91回程,活動中心,3
91回程,馬力埔,3
91回程,國隆社區,5
91回程,水頭,2
91回程,廖厝,3
91回程,內觀中心,5
91回程,大南,6
91回程,種苗繁殖場,4
91回程,復盛橋,3
91回程,擺頭店,6
91回程,新社高中,3
91回程,頂新社,2
91回程,新社,5
91回程,下新社,5
91回程,郵局,4
91回程,中正里,4
91回程,電信局前,2
91回程,山頂,2
91回程,天寬聖宮,5
91回程,協園,6
91回程,親水緣,3
91回程,盤安橋,4
91回程,萬仙萬華街口,2
91回程,情人木橋,3
91回程,九房厝,3
91回程,石岡區公所,2
91回程,石岡,3
91回程,岡尾,2
91回程,石岡水壩,5
91回程,埤頭,2
91回程,民安,4
91回程,朴子口,4
91回程,國家教育研究院,3
91回程,豐勢國豐路口,2
91回程,半張,5
91回程,翁子國小,6
91回程,翁子保養場,2
91回程,翁子,5
91回程,永豐原紙廠,3
91回程,大楓樹福德祠,4
91回程,圓環東水源路口,2
91回程,葫蘆墩文化中心,6
91回程,向陽圓環東路口,3
91回程,豐原老人會館,6
91回程,新都酒店,2
91回程,豐原東站,4
91回程,媽祖廟,4
91回程,豐原郵局,2
91回程,慈龍寺,4
91回程,中正圓環西路口,6
91回程,三光新村,4
91回程,忠勤新村,3
91回程,社皮鐵路巷,2
91回程,臺豐社區,2
91回程,岸裡國小,6
91回程,望寮,3
91回程,紅瓦厝口,3
91回程,社口,2
91回程,神岡國中,2
91回程,福隆新村,4
91回程,福華公司,6
91回程,電信局,5
91回程,中山溝心路口,3
91回程,北庄,5
91回程,庄頭,6
91回程,神岡區公所,5
91回程,神岡,6
91回程,中正中山路口,5
91回程,神圳國中,3
91回程,圳前里,3
91回程,頂圳前,5
91回程,圳堵里口,6
91回程,圳堵,6
91回程,頂車站,6
91回程,福德祠,5
91回程,新庄,5
91回程,新庄車庫,5
91回程,庄尾,3
91回程,和睦路807巷口,3
91回程,永進公司,6
91回程,頂舊庄,2
91回程,舊庄,6
91延去程,臺中國際機場,6
91延去程,西勢十巷口,2
91延去程,西勢營門,5
91延去程,澔明公司,3
91延去程,吳厝里,2
91延去程,新興社區,4
91延去程,頂吳厝里,5
91延去程,許厝寮,6
91延去程,下楊厝里,5
91延去程,楊厝里,5
91延去程,海風里,5
91延去程,良逸公司,5
91延去程,下舊庄,6
91延去程,舊庄,3
91延去程,頂舊庄,2
91延去程,永進公司,5
91延去程,和睦路807巷口,2
91延去程,庄尾,3
91延去程,新庄車庫,5
91延去程,新庄,3
91延去程,福德祠,3
91延去程,頂車站,6
91延去程,圳堵,5
91延去程,圳堵里口,6
91延去程,頂圳前,5
91延去程,圳前里,6
91延去程,神圳國中,4
91延去程,中正中山路口,4
91延去程,神岡,2
91延去程,神岡區公所,5
91延去程,庄頭,4
91延去程,北庄,5
91延去程,中山溝心路口,3
91延去程,電信局,6
91延去程,福華公司,3
91延去程,福隆新村,3
91延去程,神岡國中,3
91延去程,社口,6
91延去程,紅瓦厝口,4
91延去程,望寮,5
91延去程,岸裡國小,4
91延去程,臺豐社區,5
91延去程,社皮鐵路巷,2
91延去程,忠勤新村,3
91延去程,三光新村,4
91延去程,中正圓環西路口,3
91延去程,慈龍寺,6
91延去程,豐原郵局,2
91延去程,媽祖廟,5
91延去程,豐原東站,5
91延去程,新都酒店,5
91延去程,豐原老人會館,3
91延去程,向陽圓環東路口,3
91延去程,葫蘆墩文化中心,6
91延去程,圓環東水源路口,4
91延去程,大楓樹福德祠,4
91延去程,永豐原紙廠,2
91延去程,翁子,3
91延去程,翁子保養場,4
91延去程,翁子國小,2
91延去程,半張,5
91延去程,豐勢國豐路口,5
91延去程,國家教育研究院,2
91延去程,朴子口,4
91延去程,民安,3
91延去程,埤頭,6
91延去程,石岡水壩,5
91延去程,岡尾,2
91延去程,石岡,6
91延去程,石岡區公所,3
91延去程,九房厝,2
91延去程,情人木橋,4
91延去程,萬仙萬華街口,2
91延去程,盤安橋,4
91延去程,親水緣,6
91延去程,協園,2
91延去程,天寬聖宮,5
91延去程,山頂,6
91延去程,電信局前,3
91延去程,中正里,5
91延去程,郵局,4
91延去程,下新社,4
91延去程,新社,4
91延去程,頂新社,3
91延去程,新社新村,6
91延去程,新社高中,5
91延去程,復興社區,5
91延去程,種苗繁殖場,4
91延去程,大南,6
91延去程,內觀中心,4
91延去程,廖厝,4
91延去程,水頭,5
91延去程,國隆社區,2
91延去程,馬力埔,3
91延去程,活動中心,3
91延去程,教堂前,6
91延去程,新二村,3
91延去程,陳厝,6
91延去程,下中興嶺,5
91延去程,營區前,6
91延去程,中興嶺,2
91延去程,中興嶺停車場,3
91延回程,中興嶺停車場,3
91延回程,中興嶺,4
91延回程,營區前,5
91延回程,下中興嶺,2
91延回程,陳厝,2
91延回程,新二村,2
91延回程,教堂前,5
91延回程,活動中心,2
91延回程,馬力埔,4
91延回程,國隆社區,5
91延回程,水頭,5
91延回程,廖厝,3
91延回程,內觀中心,5
91延回程,大南,3
91延回程,種苗繁殖場,4
91延回程,復興社區,6
91延回程,新社高中,2
91延回程,新社新村,6
91延回程,頂新社,3
91延回程,新社,5
91延回程,下新社,4
91延回程,郵局,4
91延回程,中正里,4
91延回程,電信局前,6
91延回程,山頂,3
91延回程,天寬聖宮,5
91延回程,協園,2
91延回程,親水緣,3
91延回程,盤安橋,4
91延回程,萬仙萬華街口,5
91延回程,情人木橋,5
91延回程,九房厝,2
91延回程,石岡區公所,4
91延回程,石岡,3
91延回程,岡尾,4
91延回程,石岡水壩,6
91延回程,埤頭,3
91延回程,民安,2
91延回程,朴子口,6
91延回程,國家教育研究院,6
91延回程,豐勢國豐路口,3
91延回程,半張,5
91延回程,翁子國小,4
91延回程,翁子保養場,4
91延回程,翁子,2
91延回程,永豐原紙廠,4
91延回程,大楓樹福德祠,5
91延回程,圓環東水源路口,3
91延回程,葫蘆墩文化中心,5
91延回程,向陽圓環東路口,2
91延回程,豐原老人會館,5
91延回程,新都酒店,3
91延回程,豐原東站,4
91延回程,媽祖廟,2
91延回程,豐原郵局,6
91延回程,慈龍寺,2
91延回程,中正圓環西路口,3
91延回程,三光新村,6
91延回程,忠勤新村,5
91延回程,社皮鐵路巷,6
91延回程,臺豐社區,6
91延回程,岸裡國小,6
91延回程,望寮,5
91延回程,紅瓦厝口,2
91延回程,社口,4
91延回程,神岡國中,6
91延回程,福隆新村,2
91延回程,福華公司,3
91延回程,電信局,3
91延回程,中山溝心路口,4
91延回程,北庄,3
91延回程,庄頭,4
91延回程,神岡區公所,4
91延回程,神岡,3
91延回程,中正中山路口,5
91延回程,神圳國中,5
91延回程,圳前里,6
91延回程,頂圳前,6
91延回程,圳堵里口,3
91延回程,圳堵,6
91延回程,頂車站,2
91延回程,福德祠,5
91延回程,新庄,6
91延回程,新庄車庫,3
91延回程,庄尾,5
91延回程,和睦路807巷口,2
91延回程,永進公司,2
91延回程,頂舊庄,3
91延回程,舊庄,5
91延回程,下舊庄,6
91延回程,良逸公司,2
91延回程,海風里,4
91延回程,楊厝里,3
91延回程,下楊厝里,2
91延回程,許厝寮,6
91延回程,頂吳厝里,5
91延回程,新興社區,4
91延回程,吳厝里,6
91延回程,澔明公司,6
91延回程,西勢營門,3
91延回程,西勢十巷口,6
91延回程,臺中國際機場,5
92去程,豐原,6
92去程,豐原火車站,3
92去程,豐中大順街口,2
92去程,豐原國中,3
92去程,慈興宮,3
92去程,道班前,3
92去程,農會事業場,5
92去程,溪底,6
92去程,正隆紙廠,4
92去程,枋寮,3
92去程,七星農場,2
92去程,馬場入口,6
92去程,牛稠坑,3
92去程,南后里,5
92去程,啟明學校,2
92去程,下后里,2
92去程,后里電信局,3
92去程,民生文明路口,6
92去程,內埔市場,4
92去程,后里區公所,6
92去程,公安主和路口,4
92去程,雅藝公司,3
92去程,中和(公安路),4
92去程,松鶴酒莊,2
92去程,月眉糖廠,3
92去程,月眉,3
92去程,甲后四月路口,3
92去程,水利會,3
92去程,忠明新城,2
92去程,四塊厝(甲后路),3
92去程,司普公司,6
92去程,三崁中點,4
92去程,三崁,4
92去程,久輪公司,4
92去程,二崁,4
92去程,外埔郵局,6
92去程,外埔,5
92去程,后寮,2
92去程,大甲東,4
92去程,大甲東新城,3
92去程,東泰新城,2
92去程,甲工入口,6
92去程,中山里,6
92去程,永光寺,5
92去程,中正紀念館,6
92去程,大甲高中(水源路),4
92去程,南陽里(中山路),3
92去程,大甲,6
92去程,大甲火車站,3
92去程,文昌祠,3
92去程,庄尾,3
92去程,昇和醫院,2
92去程,順中站,2
92去程,新政大安港路口,6
92去程,牛埔,5
92去程,家畜市場,2
92去程,遠東手套,6
92去程,興安福東路口,4
92去程,福興(興安路),2
92去程,三元莊,5
92去程,大安區圖書館,5
92去程,大安區公所,5
92去程,中庄,4
92去程,中山南中海路口,3
92去程,下龜殼,2
92去程,龜殼里,6
92去程,溪洲,5
92去程,塭寮橋,3
92去程,大安港,2
92去程,海墘,4
92去程,海墘國小,4
92去程,大安港南北九路口,3
92去程,水柳,6
92去程,腳踏,2
92去程,西安里,6
92去程,大安國中,4
92回程,大安國中,3
92回程,西安里,5
92回程,腳踏,4
92回程,水柳,2
92回程,大安港南北九路口,5
92回程,海墘國小,5
92回程,海墘,6
92回程,大安港,3
92回程,塭寮橋,6
92回程,溪洲,2
92回程,龜殼里,6
92回程,下龜殼,2
92回程,中山南中海路口,5
92回程,中庄,6
92回程,大安區公所,5
92回程,大安區圖書館,6
92回程,三元莊,6
92回程,福興(興安路),6
92回程,興安福東路口,4
92回程,遠東手套,4
92回程,家畜市場,4
92回程,牛埔,2
92回程,新政大安港路口,6
92回程,順中站,2
92回程,昇和醫院,4
92回程,庄尾,5
92回程,文昌祠,6
92回程,大甲火車站,6
92回程,大甲,2
92回程,南陽里(中山路),4
92回程,大甲高中(水源路),2
92回程,中正紀念館,5
92回程,永光寺,6
92回程,中山里,4
92回程,甲工入口,5
92回程,東泰新城,4
92回程,大甲東新城,6
92回程,大甲東,2
92回程,后寮,5
92回程,外埔,4
92回程,外埔郵局,4
92回程,二崁,2
92回程,久輪公司,4
92回程,三崁,6
92回程,三崁中點,3
92回程,司普公司,3
92回程,四塊厝(甲后路),2
92回程,忠明新城,6
92回程,水利會,2
92回程,甲后四月路口,2
92回程,月眉,4
92回程,月眉糖廠,4
92回程,松鶴酒莊,5
92回程,中和(公安路),6
92回程,雅藝公司,5
92回程,公安主和路口,4
92回程,后里區公所,5
92回程,內埔市場,2
92回程,民生文明路口,4
92回程,后里電信局,5
92回程,下后里,3
92回程,啟明學校,5
92回程,南后里,4
92回程,牛稠坑,2
92回程,馬場入口,3
92回程,七星農場,6
92回程,枋寮,2
92回程,正隆紙廠,3
92回程,溪底,4
92回程,農會事業場,2
92回程,道班前,2
92回程,慈興宮,3
92回程,豐原國中,3
92回程,豐中大順街口,4
92回程,豐原火車站,4
92回程,豐原,5
93去程,高鐵臺中站,3
93去程,三和里1,6
93去程,三和里2,5
93去程,烏日戶政,5
93去程,成功嶺,5
93去程,中山榮和路口,5
93去程,善光寺,3
93去程,王田,6
93去程,南追分,5
93去程,追分,2
93去程,追分國小,6
93去程,福山,6
93去程,山仔頂,5
93去程,追分郵局,6
93去程,興國公司,5
93去程,營埔里,3
93去程,社腳,6
93去程,沙田路918巷口,2
93去程,崁仔腳,4
93去程,新興里,5
93去程,沙田自由路口,4
93去程,大道國中,4
93去程,大肚,5
93去程,大肚區公所,2
93去程,大肚火車站,5
93去程,頂街(沙田路),2
93去程,北頂街,2
93去程,榮華,6
93去程,山陽,3
93去程,山陽一站,6
93去程,沙田中華路口,2
93去程,竹坑口,3
93去程,村內入口,6
93去程,深水,5
93去程,龍崗,4
93去程,龍井加油站,3
93去程,龍井區公所,5
93去程,龍井火車站,4
93去程,龍泉,2
93去程,龍目井,2
93去程,鷺山,2
93去程,南山腳,3
93去程,龍山國小(山腳里),6
93去程,沙田太平路口,2
93去程,南勢里,6
93去程,沙田天仁街口,6
93去程,文光國小,4
93去程,沙田光華路口,3
93去程,興仁里,3
93去程,沙鹿光田醫院,4
93去程,沙鹿火車站,6
93去程,沙鹿市場,3
93去程,第一銀行(沙鹿分行),6
93去程,童綜合醫院(沙鹿院區),2
93去程,文化莊,4
93去程,家扶中心,6
93去程,鹿寮成衣商圈,5
93去程,鹿寮,3
93去程,中山長春路口,2
93去程,中峰,2
93去程,勞工育樂中心,3
93去程,鹿峰里,4
93去程,中山星河路口,3
93去程,清水火車站(中山路),5
93去程,清水高中(中山路),2
93去程,華南銀行(清水分行),2
93去程,清水,3
93去程,中山董公街口,5
93去程,中山高美路口,5
93去程,下湳加油站,5
93去程,朝興宮,2
93去程,下湳子,6
93去程,三田國小,4
93去程,福元批發,5
93去程,頂湳子,5
93去程,菁埔庄,3
93去程,中牛埔,2
93去程,劉厝,5
93去程,甲南,2
93去程,大甲溪橋,2
93去程,水汴頭,2
93去程,武陵里,2
93去程,番子寮,5
93去程,外水尾,4
93去程,水尾橋,4
93去程,大甲高中(中山路),2
93去程,南陽里,4
93去程,大甲,2
93去程,大甲火車站,4
93去程,大甲郵局,3
93去程,大同診所,5
93去程,頂店,2
93去程,鐵砧山(中山路),6
93去程,大安溪,6
93去程,日南,2
93去程,經國黎明路口,2
93去程,永安新村,6
93去程,陳家莊,5
93去程,打鐵庄,3
93去程,五里牌,3
93去程,幼獅工業區,2
93去程,虎尾寮,4
93去程,經國長壽東西七路口,4
93去程,銅安厝,4
93回程,銅安厝,4
93回程,經國長壽東西七路口,5
93回程,虎尾寮,4
93回程,幼獅工業區,6
93回程,五里牌,5
93回程,打鐵庄,6
93回程,陳家莊,4
93回程,永安新村,4
93回程,經國黎明路口,4
93回程,日南,2
93回程,大安溪,5
93回程,鐵砧山(中山路),4
93回程,頂店,6
93回程,大同診所,6
93回程,大甲郵局,3
93回程,大甲火車站,2
93回程,大甲,4
93回程,南陽里,3
93回程,大甲高中(中山路),2
93回程,水尾橋,6
93回程,外水尾,4
93回程,番子寮,5
93回程,武陵里,3
93回程,水汴頭,3
93回程,大甲溪橋,6
93回程,甲南,5
93回程,劉厝,5
93回程,中牛埔,3
93回程,菁埔庄,6
93回程,頂湳子,5
93回程,福元批發,4
93回程,三田國小,2
93回程,下湳子,4
93回程,朝興宮,6
93回程,下湳加油站,3
93回程,中山高美路口,5
93回程,中山董公街口,6
93回程,清水,5
93回程,華南銀行(清水分行),2
93回程,清水高中(中山路),6
93回程,清水火車站(中山路),4
93回程,中山星河路口,3
93回程,鹿峰里,2
93回程,勞工育樂中心,3
93回程,中峰,6
93回程,中山長春路口,3
93回程,鹿寮,4
93回程,鹿寮成衣商圈,6
93回程,家扶中心,6
93回程,文化莊,5
93回程,童綜合醫院(沙鹿院區),6
93回程,第一銀行(沙鹿分行),2
93回程,沙鹿市場,4
93回程,沙鹿火車站,2
93回程,沙鹿光田醫院,3
93回程,興仁里,6
93回程,沙田光華路口,6
93回程,文光國小,3
93回程,沙田天仁街口,5
93回程,南勢里,3
93回程,沙田太平路口,5
93回程,龍山國小(山腳里),4
93回程,南山腳,3
93回程,鷺山,2
93回程,龍目井,5
93回程,龍泉,3
93回程,龍井火車站,6
93回程,龍井區公所,2
93回程,龍井加油站,4
93回程,龍崗,2
93回程,深水,5
93回程,村內入口,6
93回程,竹坑口,3
